Address	                                        Delegation    	Slash amount	Compensation
cosmos1tkerj4m3xtq9szy2eywam5wzzqjamny7jev4te	31.11	0.003111	0.0046665
cosmos1vwglq0upkcfartuxarzavmpnfchjlutjdmgznq	31.11	0.003111	0.0046665
cosmos1dx45xfrgdlqp54rm3w3hk2pejpue9gs839ptfa	31.11	0.003111	0.0046665
cosmos10pqkmf3aspsjepnw2pge7hrftx5j84ne48usyl	31.11	0.003111	0.0046665
cosmos10p6ntdfp4fw3dhp62cyvnrvquzdnaumexuzqtx	31.11	0.003111	0.0046665
cosmos1kpe7a007wzrmq9qllytprtkx4y5ftxpthfzrhu	31.11	0.003111	0.0046665
cosmos1h235649a5as6ufqzzuxmcanp7a36z0k5pgk7a0	31.11	0.003111	0.0046665
cosmos1am00ly86320rhwrj5lc7t466nwjj5qae6z4wuu	31.11	0.003111	0.0046665
cosmos1f4tfssdyvjuutm4s8w770nhek2f6f7yvlfwrvs	31.041447	0.003104145	0.004656217
cosmos1kaas9lpsdhmuaev3xfe0l569vsmwdlp29pj222	31.000915	0.003100092	0.004650137
cosmos1pptt0j7pqzqayfgax903nyadnq9ejep27p79qe	31	0.0031	0.00465
cosmos1yt7v937xr20uwxs7ez2sr0yldqhdwhjg2nf6ne	31	0.0031	0.00465
cosmos1x654a5mqsv2zmu0ps79k68nkjsq9ylk46g682g	31	0.0031	0.00465
cosmos1u0cvh3pqmqlyweg5qlm47d3ahps3l3t36xzm7z	31	0.0031	0.00465
cosmos1etjhkakk2zxy3ux48r6ketrnxg2rpyagltxfzt	30.9969	0.00309969	0.004649535
cosmos1r3jwrp3hu2rdptkser6qf39ukwynhm7ec9gy05	30.9	0.00309	0.004635
cosmos16me7g0n38am2wupxuty7an9jhd45cc8fc77qj5	30.9	0.00309	0.004635
cosmos1hv58fyedjjka7c7ty2jmx9nhnpmz77ge47jf9j	30.778724	0.003077872	0.004616809
cosmos1wcvds63dwqunv398mzqrtlkqz0nq9u9ckhfrsr	30.600356	0.003060036	0.004590053
cosmos1xkdvxjw26semmrjphmmur9jqlka4um55kjlcse	30.532238	0.003053224	0.004579836
cosmos1szrjm8nqmutsh22v2k2n5t3hneh8sswhfrey7x	30.49695	0.003049695	0.004574543
cosmos14g56u4uxsxep890q98exavea4nm4cqkmyhskkv	30.450217	0.003045022	0.004567533
cosmos1uc7hyxkek9nqargrclyjc0udsdy5qzv9fvv730	30.347826	0.003034783	0.004552174
cosmos17808u0st9nynnfpagr4udnrejd89cyfle3tt7x	30.31	0.003031	0.0045465
cosmos13wmw2k5nn24g9wrhzrcwa9mwx43wujj6dzrcdy	30.16	0.003016	0.004524
cosmos1qxzkcy8j8s4gtm0c9mncdn5g8eq4a3e0ac9s4j	30.151733	0.003015173	0.00452276
cosmos1qjv5ygmpshdxmyjkfveltwemr3nmjl4j9fn75p	30.12	0.003012	0.004518
cosmos1z3mr0vs2mrwe4rdtqhn9zatu8tpsx7gp06mxwk	30.11	0.003011	0.0045165
cosmos12e08sd2pml8fqns9dunxqua0mj7f8zajhamev2	30.11	0.003011	0.0045165
cosmos1pmkacyrd3ddupnuujy9jmzdew6zsqzjvhs6nly	30.10692	0.003010692	0.004516038
cosmos19jdmzm64582mrcl6rwczq9ss5yeg5u8ed4gclg	30.1	0.00301	0.004515
cosmos1np85cjn0vu83qqlmr7xacwsfv996ajx9uv4kcv	30.097	0.0030097	0.00451455
cosmos1ncm8prqwqxyucx4hthdxgumslcjx8cwg2dfr62	30.016998	0.0030017	0.00450255
cosmos1d0dgkpdudvvxq9h2hu2lnt6zkqqxy4wkgupyfe	30.006617	0.003000662	0.004500993
cosmos1qpddsxd4lz9r5wrhh2ej2aznucrwcw5ntychhp	30	0.003	0.0045
cosmos1slt48wlwue5gwym6njyx6p2c5y5fkjggheuqsf	30	0.003	0.0045
cosmos14d8hfj926rdyy9km4fajkda7nplhacksvfz5qg	30	0.003	0.0045
cosmos1hmyd69uh45nsxq7dpf5e2ua5l6cn4atsknjfgl	30	0.003	0.0045
cosmos19gce5uqngananl2a9kw2vpzqypu545rvv3hynd	29.997	0.0029997	0.00449955
cosmos1jgkjp6ewsguuma5awcm3j9dydc67xya6k0lx0j	29.959102	0.00299591	0.004493865
cosmos1ujkfpm0qsrz38ww6a5p4dhgjkx6gja2vsv273j	29.903193	0.002990319	0.004485479
cosmos198q06vmd62g09tsvqh20mv56npmhthzwws2fy7	29.9	0.00299	0.004485
cosmos1jlp4r3yuus8ueq6vmhqzr5znxdznxanvdaxecu	29.735549	0.002973555	0.004460332
cosmos1lphxrahgzvpav6z9qllmqtmt42d0tlmxhk3l3e	29.713325	0.002971333	0.004456999
cosmos1lle5f6nctpgfyvwdw042ewpsm97f5d3e7z74mv	29.647591	0.002964759	0.004447139
cosmos1dp2vtvdjqslwn9h5eufqxzjn7f8mjh0gnftnd4	29.5	0.00295	0.004425
cosmos12w8j5mv4036l73edgxg6fyf0u7w8ct9tzmyva0	29.319931	0.002931993	0.00439799
cosmos1ehuqc80x68cacpe4lm4d0fhgp3ag9zsu3sqcw2	29	0.0029	0.00435
cosmos1u5t5wuyx7vaenk5085la0ptycd6f0mt539mtth	28.817002	0.0028817	0.00432255
cosmos154nea2frkf0euf4ht9l3uh7jhel356kev5jf65	27.997199	0.00279972	0.00419958
cosmos1hyxlsack7dldhja2xfd44xp0czn2f4qs2c0gqs	27.718287	0.002771829	0.004157743
cosmos1z4addvuyy4a22h7vkgaa55texm0nnq6t3ugmdh	27.355452	0.002735545	0.004103318
cosmos1747qgn42xg67dny3z3k69v47mvhyxuyhfjh2y8	27.346884	0.002734688	0.004102033
cosmos194evedxwtff3lzz3p9vw6qwn6w2kd2p96we70r	27.336004	0.0027336	0.004100401
cosmos1p8jt48s9x7jwu66dh5q44p3r9uyhytsqvy2ves	27.320005	0.002732001	0.004098001
cosmos1r64gwspsgvqux8hds3lkd6qx9c48aa3dep80m5	27.269996	0.002727	0.004090499
cosmos1l7katq9l6h4fdp7qw6wmwqm0kkslc04t2dv52m9k8q4pn88zkyxqqjfgnn	27.199376	0.002719938	0.004079906
cosmos17c0aahrqdg6yrppzpln9dnsse2tf0zza8gec8r	27.1661	0.00271661	0.004074915
cosmos1sf9n388a8udalajcndyetvtk95dg5puxgmcamu	27.155005	0.002715501	0.004073251
cosmos1zelv6zze6h24z3tmtfspnt4j87pf9lhjly00kf	26.6	0.00266	0.00399
cosmos153gfxtk2dmhsva2wsee8fsvpzrqshh20uqlp32	26.369872	0.002636987	0.003955481
cosmos1pyde2v9cx8vfssq8jsd048ve8zs8kruw84tzr8	26.171065	0.002617107	0.00392566
cosmos1f7kue5gmcx6s6nfdyx0kp223dtz7r0ncxawln3	26.1	0.00261	0.003915
cosmos1h0y9kku57w4h75e25ts6dtjwrn5t7l06yfqhpz	26.042985	0.002604299	0.003906448
cosmos1r4ws5d7nxvwvy3zh5mh5h50ad8ng4vcfq73sfw	26	0.0026	0.0039
cosmos10f6wn2m3vjzz7ud8m7ex5xpjg7hgqpw0z0ns0x	26	0.0026	0.0039
cosmos1eh4y95atfvy3vdfgmek3ufrwfj3dv8s9pjh6rk	26	0.0026	0.0039
cosmos1uq7cqq4vl8ul7w4vqskey04wprkdn3t4um0ky4	26	0.0026	0.0039
cosmos19g0v222wacdfealv3fxt2nkamrrprwa7060376	25.737426	0.002573743	0.003860614
cosmos1dd86vu72n2eh7clr8tm46psqre64tuqvp5gkde	25.607439	0.002560744	0.003841116
cosmos1tu5tj05c2am9f5s7d3jj8rqqe498wvea79s4ac	25.599	0.0025599	0.00383985
cosmos180q6rxr6alwtufefhr7rk9p03x3vdau5xs40pz	25.5	0.00255	0.003825
cosmos1fsq5avlsvr6xjrqfsh6jaqn6wra65amgga8wt9	25.5	0.00255	0.003825
cosmos1kzp47vunmag37d8a835ca4rhdccfv3dc79rqau	25.496611	0.002549661	0.003824492
cosmos1y6na68e8p43cmgntrkl6c5swnvk8hugyh5nmn6	25.471065	0.002547107	0.00382066
cosmos1n4p7qm33cs06x5g4h2jz7hryu3enny0l9f0xpq	25.457827	0.002545783	0.003818674
cosmos10y0hzqn2t67pmur0pkky98ddzfs0ze5y6h076h	25.33	0.002533	0.0037995
cosmos1c69yrjgrka9yafg7wcx4a0kwru9jwvwq8kse55	25.32374	0.002532374	0.003798561
cosmos1wne8r3pslclc4w23uvqa320zfse8xj7zq3dvgt	25.305	0.0025305	0.00379575
cosmos19zstdjvkjw0up0la86scsldxkd4ce50jn22fqd	25.287335	0.002528734	0.0037931
cosmos14scmz3s6nhs95d5zvxe7qzk2spqrnpx3j3szms	25.19748	0.002519748	0.003779622
cosmos1hc58y3465062phpkmf5v00p6axkjp825e6kng5	25.19748	0.002519748	0.003779622
cosmos1wuhs2450tktefvweyfnvmzns0rhuafc7na3sus	25.180999	0.0025181	0.00377715
cosmos19tx73caets7k6n6xer8uxhy6ddxzm4eqvpedtr	25.139276	0.002513928	0.003770891
cosmos1c8c6qjldee77xzmrle4dl2hdueq7w0uxgywgk0	25.099999	0.00251	0.003765
cosmos1qts3felh4k4fqfcgju4srxg82qtnglnsnjjard	25.09749	0.002509749	0.003764624
cosmos1zd5p2mk5c3j6ealj6slnd520zxftt9f3mwkkmc	25.081937	0.002508194	0.003762291
cosmos1mf6krewhvjfev2yjmvgxfwdx9lqurqdr0ly9pd	25.08	0.002508	0.003762
cosmos12d0q97zd522athukqy0wje248jrylrd7fdem0k	25.073118	0.002507312	0.003760968
cosmos1zr8c29n5vcgyeaz7ygv2faracyvk2ms4phevuw	25.01	0.002501	0.0037515
cosmos1s9dsqw36cm4yrn773f3cgfvtts29k9reyvrqna	25.01	0.002501	0.0037515
cosmos1sca5kx7wwl73ydtm9pzmm6dy9xljjxdg70a769	25.01	0.002501	0.0037515
cosmos13xvjxhkkxxhztcugr6weyt76eedj5ucp020axt	25.01	0.002501	0.0037515
cosmos14sht98cpyuwpyxnufm63fx6nnuelvcv0j6gww7	25.01	0.002501	0.0037515
cosmos1uy2fevgwsu2mrgjz8qul057gtamkdhy5gdkude	25.01	0.002501	0.0037515
cosmos1aw7txgwtm9wcq6y2pfcmqxn5f7rm3unnc0sfyh	25.01	0.002501	0.0037515
cosmos1rpc00f77qs693vrpux362sca3dtw0y87mxs52h	25.00005	0.002500005	0.003750008
cosmos1q3h7mpnenv3sdd7rkpe4tdq7tq94g9sfmx8v5x	25.000009	0.002500001	0.003750001
cosmos1pscftk7xdf8jnw38jqm3vvmtrlgz2n5nd9xm5y	25.000009	0.002500001	0.003750001
cosmos1zlvqrgvjlp7n9h875mw724c5uh4yj8y2jcjrh5	25.000009	0.002500001	0.003750001
cosmos18sh6f8cqrqq79094fapd4hfh5psvtwvdyvcea4	25.000009	0.002500001	0.003750001
cosmos1f7ppclvdz427jjlgvsj0uy5zvv4nmxvdfhr45l	25.000009	0.002500001	0.003750001
cosmos1tvax43y5e0sqzu9enncrvmt4dnfrm4auxrlfpr	25.000009	0.002500001	0.003750001
cosmos1dstuanryqxx3flhcp6h26kymju3alx2hhv97s8	25.000009	0.002500001	0.003750001
cosmos1d6ad5rdq08qmqu0ymnqgywr5kxvcycrek94pef	25.000009	0.002500001	0.003750001
cosmos100p4e53gsy2a8ca3tutttk5lf7d42kyff0k6dy	25.000009	0.002500001	0.003750001
cosmos10a8m6k6wsjhd7pqd4cl04fadwffveax7rkas6v	25.000009	0.002500001	0.003750001
cosmos1nyz5qxyn7gqu36xkcttm52zgrhcy0j5k4klsk8	25.000009	0.002500001	0.003750001
cosmos15xglf4qymnwnqw0elfjkrcx82etu7c3qtck0al	25.000009	0.002500001	0.003750001
cosmos14dle7lps8d57hjztrfax4zayvmlrsv7dvmelzf	25.000009	0.002500001	0.003750001
cosmos1c6n8c6gh7gnlq0ccwzj7uv9v3ar5km82cn6g7w	25.000009	0.002500001	0.003750001
cosmos1mmh6upaj6ydcwvagp9l5lnp39w6d3dxhtu60zk	25.000009	0.002500001	0.003750001
cosmos1ur07fpevuzz60fatuuvxj2a567xlmtckvqq25l	25.000009	0.002500001	0.003750001
cosmos1uwf2tgtn4xsxcfq9lfx6570pk322fu2f9up6k9	25.000009	0.002500001	0.003750001
cosmos1u5tatk9aqy07dawp6zvyapn0pme4mlxyjutqfn	25.000009	0.002500001	0.003750001
cosmos1amdn7hmdmtxwhu2kpjf4laewqudhaazqyn2fqd	25.000009	0.002500001	0.003750001
cosmos17msj8m2m4krgp57prfs37ls6qf6nyqkv6qtu8f	25.000009	0.002500001	0.003750001
cosmos1psm7tg45873n9l2svj8rhdpwm00usez70wd35h	25	0.0025	0.00375
cosmos1zcy7h9vpj2g4w0xw3ta3ky977z6e6ht093p0rq	25	0.0025	0.00375
cosmos1yy4f8j8dpmt6hvlcs7sgau00cxn29tc2gw8arq	25	0.0025	0.00375
cosmos1y49982mfqx68ch9t0n9lhgq4k3a4fqm37tkcdh	25	0.0025	0.00375
cosmos1930wmle0k0qe4lfdfk2u7zmlh8e2zjld63qg6n	25	0.0025	0.00375
cosmos1x0pekyl6vwvzetfxk6fc9ww7t0x70xleqsd97m	25	0.0025	0.00375
cosmos1046tfddxaxav2d04pw66ckqx3s6x9fmzkt8dxn	25	0.0025	0.00375
cosmos1s0ahs5q4fuewzu706sc8tn7dytfwyusezlqv7n	25	0.0025	0.00375
cosmos1j2wk3qx3ep27sztgzuzpptsfy8jpqtr7djgcvl	25	0.0025	0.00375
cosmos14v2gfnne6p7ceu0eyrwpddmqhztdx33g75fgl8	25	0.0025	0.00375
cosmos1e2nj8833x6pflqvjrgtu3teknhfxawctsq5uad	25	0.0025	0.00375
cosmos1m5spr720dznkhzxdca9xvnkj3cq7us5dgqg4um	25	0.0025	0.00375
cosmos1uqvnu5caxv06m2h5l0m9qzv87ll5rjs9l2sv55	25	0.0025	0.00375
cosmos17rcv57xel654g93r56snjv44wqc7pn97yp0m0t	25	0.0025	0.00375
cosmos1x2geap74p8ale443h33xgu9nu8w55j9vyq6mtj	24.999999	0.0025	0.00375
cosmos1c0lfcfrflwdc0k5396gjyapxmr4cwgp3du80qkylefkl29lq55yszkwz3g	24.999999	0.0025	0.00375
cosmos1z752hx4mptrqxc2z3mqu602yglhys9w9wrp8qa	24.9975	0.00249975	0.003749625
cosmos1gua5206aus7mjtdydksn49pw5hc7ky297ueaq5	24.9975	0.00249975	0.003749625
cosmos1fx4dpwreh7d7epelvkflhuyfngx8dmrrkp0qj9	24.9975	0.00249975	0.003749625
cosmos1d460k7gzkys94m02l42dpslwg5m6uyclrynzr9	24.9975	0.00249975	0.003749625
cosmos1hwmff58qrdml5fknsrlwqmgp63ur0sxc9u6983	24.9975	0.00249975	0.003749625
cosmos16ltfphxmht2x89e6ht3tpma6v6kkxpmyqe2kfy	24.9975	0.00249975	0.003749625
cosmos12we8vavlz0f3tgnq9xdnhlxswj6ampz5nfp078	24.997498	0.00249975	0.003749625
cosmos17scvqp2uj6a3nr30ydzmaqp8k58g4nrn0wuncf	24.98813	0.002498813	0.00374822
cosmos1m9nn59yxu3wpwd2xt8250tkhk6sa62vydnn925	24.890411	0.002489041	0.003733562
cosmos16ezu06xernvl6a8360mzr6jw8nmj3qrylsvzmq	24.88843	0.002488843	0.003733265
cosmos1kjmp6zkxe8n4y3a55n6mugfj2esrvu5tau20gf	24.756444	0.002475644	0.003713467
cosmos1fl6yrf0sk80f4cg85svjss480z0jg9d78jm7xw	24.567835	0.002456784	0.003685175
cosmos12mux9pz6ggs6ayrjnpal0czmyem02kdn4dksm3	24.380959	0.002438096	0.003657144
cosmos15fszydwk2dlm4jhwxr0za8dauuxpyyzj855jy8	24.3	0.00243	0.003645
cosmos1w9jew207lgps65gxqe89plk6amfum9fvwlqc5d	24.177418	0.002417742	0.003626613
cosmos1pyv0hcavnchfmqneevsgws4wzjj0a3ztqmlxaz	24	0.0024	0.0036
cosmos160qt8q67t9fdavxcxukpy84rz8vv4a7hz5va8c	23.998	0.0023998	0.0035997
cosmos1ulq7fsg6kj0yhnzf744l4amn64qrg7u6epyp93	23.998	0.0023998	0.0035997
cosmos1835saygpna5cj5lt5gx9pzzvmf3gkk7v3qmmzr	23.9976	0.00239976	0.00359964
cosmos1n8cjsas4cx99yvl2m8k34k9qtz0lwzveh6n0gp	23.9976	0.00239976	0.00359964
cosmos174akw4flye5gvkg5t6qnmjlau6hxutvlcc85nc	23.881395	0.00238814	0.003582209
cosmos12eeff83esqucanjkygdxtzy0kk3ky67jjt3e8z	23.867143	0.002386714	0.003580071
cosmos17g4y8sanlpz8l683j342jrf927whc5kxjmfud8	23.8	0.00238	0.00357
cosmos1rja070enp8vwk8g0xys5yke8ms78h34q89996p	23.752969	0.002375297	0.003562945
cosmos1tyjsl4e2tqmk82p272s3q6dgrfpyy93008xgkw	23.749471	0.002374947	0.003562421
cosmos1d96kh8awt0u7dt69mds2vgwuk0e78lfjzjqxea	23.69	0.002369	0.0035535
cosmos1f43298sgxkp8mtwxu629naxly88jkcf8wzvv5n	23.580286	0.002358029	0.003537043
cosmos1v66ryw33fj0yu83rn5hx7fvpddkax3e33yacu0	23.524579	0.002352458	0.003528687
cosmos1f0hfgpjt6p9wpkmlealus6gzdr5xwa4zh7u6sk	23.5	0.00235	0.003525
cosmos1yfgvyv3jxact4l6vkdfs0kdtsfvkd0chnl6fqw	23.461216	0.002346122	0.003519182
cosmos1zkmk87n53w8d90de4aj64qzhhqn5t62tt9w4up	23.452792	0.002345279	0.003517919
cosmos1j9y4rtgutmwpl3ah2pe75zmuluu3gz4x70zdf8	23.401431	0.002340143	0.003510215
cosmos1vzcy66ls4pdjqtscr077559frlsatfzc6wx57d	23.2	0.00232	0.00348
cosmos14yzqd0mn0gsttacz45japvu604t6423skg42pt	23.170233	0.002317023	0.003475535
cosmos1qdk93dynkz7nv7ljqk2rfh9d7w00gdzperapr8	23.1	0.00231	0.003465
cosmos1snvt9eughavq2pncfk8vu3cyxpg7tph2ecmunk	23.09839	0.002309839	0.003464759
cosmos1z3fk54kmv7ywug0ghhn0sq7dkhapvaqj273hga	23.032138	0.002303214	0.003454821
cosmos1xjz9g3w04uj877sge0gjr080pqdnc4u2agsttj	22.899999	0.00229	0.003435
cosmos15mdw390um7gx8fhvycpjk62hgzcg8tspmj6q25	22.84473	0.002284473	0.00342671
cosmos17rq0wv274h9aljpx65t9gmxd0vd6pncmme4zyu	22.77	0.002277	0.0034155
cosmos1jre6j4gf90ctt9ykps3g00d5w9amr98aq699kt	22.7	0.00227	0.003405
cosmos16j6dkp0sdlekjhdgt0kyjh8dll9g4nnmf7vmf6	22.539083	0.002253908	0.003380862
cosmos1zru6z8chhaspn2zglztmjnj7fx0yvqs7ugyaam	22.438272	0.002243827	0.003365741
cosmos12xz5xewzvufwqf2pfveh4hc03sjmcx9q3tgzgm	22.127965	0.002212797	0.003319195
cosmos1u3pjypp87uuhkynkmd3zjejnflzqf3zhc5lrd8	22.005805	0.002200581	0.003300871
cosmos1qmhvwujhgppg6xjdff5mcwn87m38zcdhswfqzd	22	0.0022	0.0033
cosmos127wfnyel0cvwkxc8sk0fz794m53ywqcmry3uam	21.9978	0.00219978	0.00329967
cosmos1wh0evrrxrdlph6nl98v9z43555fufy2qwzfs35	21.753176	0.002175318	0.003262976
cosmos1feaq6z0pxekqg63j56um3waayc7ewf25dkrrru	21.732688	0.002173269	0.003259903
cosmos1us64sjh22jq3nf2rwspxp2ma8ltdlj775g7gkz	21.513184	0.002151318	0.003226978
cosmos18s3jjh9taqy9l4l3ryn2mvfvdgpaugfwmm4qh2	21.5	0.00215	0.003225
cosmos1ka6h06xu34k7ld3p7mwmm9xnq89kv7v03jct55	21.45222	0.002145222	0.003217833
cosmos1d3g8sjhjn9erta9jledqg7frtw0hlryzp6gee4	21.435122	0.002143512	0.003215268
cosmos145cxtf9przndvl42fpw0ar5w4jqqsfrf9mz974	21.19788	0.002119788	0.003179682
cosmos19xj6v48jp2cyfm3zh7j2pufh8vrs3qk46ypmsn	21.123687	0.002112369	0.003168553
cosmos185pg7qgkzpn9xdt9cuu3ffyrzkhtj9pzw2ajvr	21.1	0.00211	0.003165
cosmos1s7u6k3ncf7sh0ulta9w2u7zea8c9cuednmlwxk	21.051501	0.00210515	0.003157725
cosmos18dlysk557rcarhv93c9dkh9p2s0l6vhx4fduxh	21.003333	0.002100333	0.0031505
cosmos1735v3vsktl83zdajlzl376fnul274kvj0srl6p	21	0.0021	0.00315
cosmos1lgcnxhsa8pxtjxl8gxalznv9gnj4m5f5q70zcm	21	0.0021	0.00315
cosmos1hheryepdqyamzy4vsh7alcjlwq5k0kfmyq8wwa	20.9979	0.00209979	0.003149685
cosmos17afwetnqjv7s9e6dk59nuceyqpxe7vj9tgu2mw	20.9979	0.00209979	0.003149685
cosmos1qclp332z5a527xxgdu2p9l9lwwxmttf77hyt3d	20.977588	0.002097759	0.003146638
cosmos1mx27ntyvv8z8d3hqm35vlp7zu5240yjwuztysx	20.89791	0.002089791	0.003134687
cosmos17hteyeamxel2ckh5frq3rrk0wxxn93tahwx3mm	20.5	0.00205	0.003075
cosmos1zgeyfru3scxyrf565nfcug7a0kyrwt6neyqld4	20.23	0.002023	0.0030345
cosmos15hzvrvph4929rxlrpm7qvkns52hhmn5l7xt9mt	20.201602	0.00202016	0.00303024
cosmos1afcc20af85s2mpv6mnvy99whl7c76palyv59ny	20.197979	0.002019798	0.003029697
cosmos1zh8nqcm699u7qxtk3xgnh0x7ccuw97m88r40ql	20.138981	0.002013898	0.003020847
cosmos1kwxzpur7s6qwultzzegfndctamljjm7pa77a4h	20.13	0.002013	0.0030195
cosmos13h5fe4puvg2gjqvet9k86x9f6s5wa09e7ppqqs	20.109169	0.002010917	0.003016375
cosmos1fkav2w03cr5gjjmf3mp8zkd2rn7xkukruclqe2	20.09799	0.002009799	0.003014699
cosmos1gdhu8px4sgfgyw5qg96tzseu3c4mhdfe0vxq2s	20.01	0.002001	0.0030015
cosmos12rcs8wdmws3tf0xlx9s65tmpvrmgdxxpwymg9r	20.01	0.002001	0.0030015
cosmos13x7j57awkryfyv45kj0t53v0nayrkzzjw6sjal	20.01	0.002001	0.0030015
cosmos1nkr6fvgyv4jh35lryxd7fszzaqup3jzhxrkyv5	20.01	0.002001	0.0030015
cosmos14sgh4q4vu700xrnhm57nyu6ckz8c9yxdgx2lf7	20.01	0.002001	0.0030015
cosmos1hsjqr74ld6w82c48jluwwkcd5stz6uxdhqdt6f	20.01	0.002001	0.0030015
cosmos1cz0v3c69nfvq6z29zl7qt5vgxrar3kacd2wnrm	20.01	0.002001	0.0030015
cosmos1afuqnyp446xjlfek02662f43pn4cevs659tnwx	20.01	0.002001	0.0030015
cosmos17jmhfxdnhqsdlfv84xu3p4c450z6n7n4pmtxre	20.01	0.002001	0.0030015
cosmos1rj2c99vmxqq8drr2ns5lsmthedsgwfc43m66v0	20.007999	0.0020008	0.0030012
cosmos1nhafsf4ayt4ej3mkdec077zqpel4eg9stcyakw	20.001	0.0020001	0.00300015
cosmos1p3h0yl4udg74xnsva8jyj9du3uncr7ugkxqd9h	20	0.002	0.003
cosmos1paqn5e9dnmhussyqmh9fsgxtzagj6u2ryfs73w	20	0.002	0.003
cosmos1zd9lpkwjed2pwemjsqzzxx4hfsnf5f6mgmvnh4	20	0.002	0.003
cosmos1zlauyve20tkvnnzv8kph5hwp9vumxfft8zvn2f	20	0.002	0.003
cosmos1yqdlf378g3ddjj7hrr6czq4fcwen6j40287y6s	20	0.002	0.003
cosmos1ytqfkp4yqkg4fxmve7vey8ap7akhtda86h3jx0	20	0.002	0.003
cosmos1xkl9quwedj2wge5v8979nexgsths6kvwzdtgyu	20	0.002	0.003
cosmos1gr2ev7xg9e8xygy2jsplgah05r9arr9edjtgcj	20	0.002	0.003
cosmos1gjxl2qd3l7hzjyq9htgpz6ph5dw8lpvxtm4ahy	20	0.002	0.003
cosmos1f2pga5dlr9tf6n2s9wq87zv6l3fv6ggsss5agu	20	0.002	0.003
cosmos1vwx523xngkc68rl3pqcjqwfuv54awpwqdh2ukf	20	0.002	0.003
cosmos1vmt7laed3kdcxyj069w2q5nj4emlhljdl02pw7	20	0.002	0.003
cosmos135eqsfxa5uhdnjzxg2zwjf7689cjl9sy8hkv5s	20	0.002	0.003
cosmos14eaylprxd5gz6dgxymc3uhnvass029eswdk958	20	0.002	0.003
cosmos1kayk7fuehhkakjdhdw8ru2v280v5gnfky90f5g	20	0.002	0.003
cosmos1csj0ur7es2mg2xj736vrefmj0kwrq2kq53u3q6	20	0.002	0.003
cosmos1cnhl6xk54nr6aj243fnrc0hhx90qacswglhqay	20	0.002	0.003
cosmos1lp96tva88ngwgzqptrcuwm2af992lmd9ddsjpw	20	0.002	0.003
cosmos1xf5c8dv03ac0kgy3g8snvupm9t64fgsj2rskl3	19.999499	0.00199995	0.002999925
cosmos1tkwhdq76envpgx4phy62k5jrpl6s5xvnkysn9g	19.998	0.0019998	0.0029997
cosmos1hvx7h95ryylatvppvflk07p32wl3e0zwtuv5wz	19.998	0.0019998	0.0029997
cosmos1hwpalfeqt7h892qrfepg5ypklf7yvas5asegsw	19.998	0.0019998	0.0029997
cosmos1eqnnwt75ks8esz9zaqf92ldt5dqsm76amyevls	19.998	0.0019998	0.0029997
cosmos1ar3909h477wq7ryn6xpdtcefjj3yyq0darx3f4	19.996599	0.00199966	0.00299949
cosmos10pafl54zruw4mxzep9sxhg0nqqyq0u2afwha9c	19.9742	0.00199742	0.00299613
cosmos17pejt5w7e52v2mhu0kxx4m4e4593slqvpk8yvf	19.9	0.00199	0.002985
cosmos17guujuu8he7jaxk5vg66lvsdzaknvjpdqe8uxj	19.794539	0.001979454	0.002969181
cosmos16j9jw3zhw9328wavculfca5vl432zzkekt5jts	19.769108	0.001976911	0.002965366
cosmos1xqrnsy2up7lxgyszdtv39j2deyptducmqrzxgh	19.69	0.001969	0.0029535
cosmos1ecjvnm9q63zzynw8d0wyvy60n9zlgvvs54pzwd	19.5	0.00195	0.002925
cosmos1h59cqsksa6vsumrmrqu3g9rdq5hv8l9afz7aqs	19.493066	0.001949307	0.00292396
cosmos1xp6j5kxgv5zl3qw5cw72s48cq3rdh6xp9hqz8d	19.490728	0.001949073	0.002923609
cosmos17el20pxfyzpx52klxdzppg05pv55lrttcvysn2	19.420756	0.001942076	0.002913113
cosmos1qam0qapntwuw6d7ekkkgdwsxheynv3h6dwfe2v	19.384925	0.001938493	0.002907739
cosmos1tm3zueyaxtz78y0yqx38lyjk4fezpsypxk42nh	19.199222	0.001919922	0.002879883
cosmos125urf4cavrl9ht2dh42q2jgvr4cfhwds2r554g	19.192925	0.001919293	0.002878939
cosmos1m2aaxh2vjzel8sctjg5r7d6x3rm9tnu029djgg	19.000064	0.001900006	0.00285001
cosmos1wjka50rgje5zelvhvs66vqn2xr2qnpqmq4crs7	19	0.0019	0.00285
cosmos1gxmz2d3ywpkdlqtfkyv6aqlclhwfpkn0kq0rnn	18.935314	0.001893531	0.002840297
cosmos1jdlmd6smkm42eux8n3jsenh2zcrgwan2ar93ke	18.889697	0.00188897	0.002833455
cosmos1felf6j5qwz4snx575tyknywg5uw4kr2njw2fza	18.844999	0.0018845	0.00282675
cosmos1lvs69pa9u965mmpu35cye4jx0y0avg0equ52vl	18.78	0.001878	0.002817
cosmos1kshh8ycf3260wur3xl9cllhpcuew96qheyhym2	18.586953	0.001858695	0.002788043
cosmos1h9k38zr5a532jzl0hsker9qz785m822zcn6kqj	18.54	0.001854	0.002781
cosmos1zs0ecrd2u9qkd657xrk2u3g0v0vg57uwpy39v9	18.501217	0.001850122	0.002775183
cosmos14g0p2hsmf96gwztwx9uztp72fl4pchwk4j7ycf	18.391938	0.001839194	0.002758791
cosmos17y9gdgxfv06f67vcterep6s3ug26a5t9l7c2hp	18.354654	0.001835465	0.002753198
